step,loss_step,epoch,val_loss,loss_epoch
24749,0.11659313810683287,76,,
24799,0.12552880659358295,76,,
24849,0.1074690579728169,76,,
24870,,76,0.1259646692011897,
24870,,76,,0.11039497958784891
24899,0.11121072986968938,77,,
24949,0.11876052677870902,77,,
24999,0.11137930891192825,77,,
25049,0.10484137342271238,77,,
25099,0.11029394233434467,77,,
25149,0.11134918797956657,77,,
25193,,77,0.12494149614755087,
25193,,77,,0.11042272637498245
25199,0.10467985763953427,78,,
25249,0.11678125232467217,78,,
25299,0.1133548846637985,78,,
25349,0.10596983205450787,78,,
25399,0.10849234614540226,78,,
25449,0.10452598467067492,78,,
25499,0.1092695234960256,78,,
25516,,78,0.12468759048829944,
25516,,78,,0.11027249319371622
25549,0.10899390866650062,79,,
25599,0.1099543971175407,79,,
25649,0.11288944060462845,79,,
25699,0.12109933331299239,79,,
25749,0.11315609329112665,79,,
25799,0.11119730336828734,79,,
25839,,79,0.12639567010964894,
25839,,79,,0.1099042819412865
25849,0.0958045888395068,80,,
25899,0.10999365033941864,80,,
25949,0.10595545126830859,80,,
25999,0.1107977795837345,80,,
26049,0.11134552450872887,80,,
26099,0.11453767744648849,80,,
26149,0.11001843654592369,80,,
26162,,80,0.1254378560127166,
26162,,80,,0.10984717897790602
26199,0.11121571908975857,81,,
26249,0.0987022503993541,81,,
26299,0.10812880145580057,81,,
26349,0.11181287267384477,81,,
26399,0.11128366274638203,81,,
26449,0.11685462549286245,81,,
26485,,81,0.12529354367754403,
26485,,81,,0.1099452373674039
26499,0.10398280033072509,82,,
26549,0.10870642358574617,82,,
26599,0.10979378169347627,82,,
26649,0.10223527850269946,82,,
26699,0.10769428678708605,82,,
26749,0.09357112679415913,82,,
26799,0.10032464116728594,82,,
26808,,82,0.12454115143116559,
26808,,82,,0.10932538607372408
26849,0.09868810161090426,83,,
26899,0.10712858838613278,83,,
26949,0.1143050642865978,83,,
26999,0.10908019585318879,83,,
27049,0.1104226108970311,83,,
27099,0.11540181233058353,83,,
27131,,83,0.12503733333721936,
27131,,83,,0.10920493115838247
27149,0.10854454961448694,84,,
27199,0.1160224069049158,84,,
27249,0.12888396835734964,84,,
27299,0.12577335592781447,84,,
27349,0.1131943315112049,84,,
27399,0.1048492421400262,84,,
27449,0.11202417596158125,84,,
27454,,84,0.12581515767454593,
27454,,84,,0.10926193375811055
27499,0.1086813246202153,85,,
27549,0.1058361906158718,85,,
27599,0.1047966094854611,85,,
27649,0.11173151635057256,85,,
27699,0.10199407797197331,85,,
27749,0.11304938242254116,85,,
27777,,85,0.12491308425417821,
27777,,85,,0.10881343693045459
27799,0.11043598614303658,86,,
27849,0.10923312005438313,86,,
27899,0.10005262152727165,86,,
27949,0.10637448946378016,86,,
27999,0.10420772529305736,86,,
28049,0.11076256941009865,86,,
28099,0.10797472408736043,86,,
28100,,86,0.12520390563762834,
28100,,86,,0.10878346827675243
28149,0.10147651208283381,87,,
28199,0.11974543232694669,87,,
28249,0.11266567589494159,87,,
28299,0.11394931068175529,87,,
28349,0.1123699277605853,87,,
28399,0.11179025250017746,87,,
28423,,87,0.12476165599617745,
28423,,87,,0.10862296015954519
28449,0.11298413204157176,88,,
28499,0.11757843567479348,88,,
28549,0.10737768643422874,88,,
28599,0.10846772041398095,88,,
28649,0.1104894688577759,88,,
28699,0.11504518772961034,88,,
28746,,88,0.12499399630563277,
28746,,88,,0.10861073923914076
28749,0.10154442126036829,89,,
28799,0.11447853276479329,89,,
28849,0.10510437321002149,89,,
28899,0.10027720865832968,89,,
28949,0.10845319543297809,89,,
28999,0.09788178201882113,89,,
29049,0.10839825555260563,89,,
29069,,89,0.12519515008089593,
29069,,89,,0.10812107763676156
29099,0.10946799668727937,90,,
29149,0.10954136402248998,90,,
29199,0.09060556668256999,90,,
29249,0.10919378342389809,90,,
29299,0.11403869013853771,90,,
29349,0.10575222829172409,90,,
29392,,90,0.1262231944397951,
29392,,90,,0.10807860772257644
29399,0.10341250543553528,91,,
29449,0.12563458046700218,91,,
29499,0.10246058983160643,91,,
29549,0.10992683079557522,91,,
29599,0.10098852887310522,91,,
29649,0.10806163124032064,91,,
29699,0.10667190281491613,91,,
29715,,91,0.1255048926210434,
29715,,91,,0.1079376353134715
29749,0.10338859866882143,92,,
29799,0.1103844955344997,92,,
29849,0.11496098937924307,92,,
29899,0.1058561126100041,92,,
29949,0.10636556139540235,92,,
29999,0.10478845815089809,92,,
30038,,92,0.12545739081704685,
30038,,92,,0.1079570701077992
30049,0.12404371375591901,93,,
30099,0.10876285702751258,93,,
30149,0.11474131948721167,93,,
30199,0.10492695204374569,93,,
30249,0.11208763102012693,93,,
30299,0.10849956281968004,93,,
30349,0.10261750495834532,93,,
30361,,93,0.12523024085451773,
30361,,93,,0.10782328736999736
30399,0.10027368154013411,94,,
30449,0.11667828741253494,94,,
30499,0.10632614823037036,94,,
30549,0.12234599709067706,94,,
30599,0.09364408833122506,94,,
30649,0.09421898415862308,94,,
30684,,94,0.12418150480143647,
30684,,94,,0.10569944297008142
30699,0.11879768409871268,95,,
30749,0.10153734037060053,95,,
30799,0.11734339231558988,95,,
30849,0.10241859688580801,95,,
30899,0.10815807343558767,95,,
30949,0.09922702420864339,95,,
30999,0.11374993502337213,95,,
31007,,95,0.12408711341034671,
31007,,95,,0.10578623886222441
31049,0.11594264867853596,96,,
31099,0.10389602317999999,96,,
31149,0.09732233458179307,96,,
31199,0.10195526807693607,96,,
31249,0.11319307219839146,96,,
31299,0.10524780801251633,96,,
31330,,96,0.12424702547475837,
31330,,96,,0.1056131133670678
31349,0.10392353503196308,97,,
31399,0.11288017079528388,97,,
31449,0.1086848146178528,97,,
31499,0.10812786137445217,97,,
31549,0.10646711705903152,97,,
31599,0.09771383251316512,97,,
31649,0.0998219117308076,97,,
31653,,97,0.12412499426329789,
31653,,97,,0.10552677910550178
31699,0.09973604057316936,98,,
31749,0.10814050879841769,98,,
31799,0.12140329349758334,98,,
31849,0.10289455962483941,98,,
31899,0.1062722634315238,98,,
31949,0.0994660274613331,98,,
31976,,98,0.12432094856395662,
31976,,98,,0.10536089379555183
31999,0.0984570132767215,99,,
32049,0.09998579629340854,99,,
32099,0.09846913986419625,99,,
32149,0.10393748379134599,99,,
32199,0.10565845823423439,99,,
32249,0.09910816793546634,99,,
32299,0.10449585213450223,99,,
32299,,99,0.1241028660506375,
32299,,99,,0.10536463680077016
32349,0.09720907168187752,100,,
32399,0.09544874135438483,100,,
32449,0.10373530996726206,100,,
32499,0.10604856580677358,100,,
32549,0.1102331525394165,100,,
32599,0.09321134138134975,100,,
32622,,100,0.12427756539330302,
32622,,100,,0.1054243415719046
32649,0.10929393971361763,101,,
32699,0.10816784329422535,101,,
32749,0.10840496129866646,101,,
32799,0.10043837441383754,101,,
32849,0.09963748344072744,101,,
32899,0.0941463149167093,101,,
32945,,101,0.1242595067205698,
32945,,101,,0.10519914820314993
32949,0.10836427230897497,102,,
32999,0.10247360397263931,102,,
33049,0.1007640335899798,102,,
33099,0.10492880932585812,102,,
33149,0.10784728030549107,102,,
33199,0.10626938869972946,102,,
33249,0.10934026355771147,102,,
33268,,102,0.12436400091917638,
33268,,102,,0.10531726966876284
33299,0.09925186412159728,103,,
33349,0.10714630370958986,103,,
33399,0.09533755550504389,103,,
33449,0.11306006968363391,103,,
33499,0.10270677776246728,103,,
33549,0.10602257382740544,103,,
33591,,103,0.1245319432019174,
33591,,103,,0.1052342542610401
33599,0.10978138852572572,104,,
33649,0.10431476098764998,104,,
33699,0.11224428352722442,104,,
33749,0.11263732089158093,104,,
33799,0.11568750063657275,104,,
33849,0.10586236946134447,104,,
33899,0.10009492306208392,104,,
33914,,104,0.12440421288088953,
33914,,104,,0.10515887956456271
33949,0.10112132007631526,105,,
33999,0.09531274101642473,105,,
34049,0.1141818606923376,105,,
34099,0.10055449916033724,105,,
34149,0.10797125262607388,105,,
34199,0.1091125773562288,105,,
34237,,105,0.1244711017060224,
34237,,105,,0.10503401353437847
34249,0.09455370610809842,106,,
34299,0.10189984194197846,106,,
34349,0.09439429005636528,106,,
34399,0.09243591246670321,106,,
34449,0.1158930402448322,106,,
34499,0.1175552948581292,106,,
34549,0.10350491170561951,106,,
34560,,106,0.1242985994775528,
34560,,106,,0.10508508001195697
34599,0.10233680758032015,107,,
34649,0.11687341075848653,107,,
34699,0.11437761753599648,107,,
34749,0.10565724668979021,107,,
34799,0.10815380290004421,107,,
34849,0.09094396063099444,107,,
34883,,107,0.1241992285015135,
34883,,107,,0.10484219503280526
34899,0.10270709191813705,108,,
34949,0.09918235725362685,108,,
34999,0.10394941463657185,108,,
35049,0.10020649818148504,108,,
35099,0.11511639186193869,108,,
35149,0.09781022249100356,108,,
35199,0.09805682574895612,108,,
35206,,108,0.12419903566703329,
35206,,108,,0.10466301094085131
35249,0.10867772369187485,109,,
35299,0.10661107471240884,109,,
35349,0.10308981859055347,109,,
35399,0.10073401796034102,109,,
35449,0.09701569053078675,109,,
35499,0.09793330962715548,109,,
35529,,109,0.12418947752604617,
35529,,109,,0.10489290834777236
35549,0.10494595665985061,110,,
35599,0.0978980894740491,110,,
35649,0.09983899216083128,110,,
35699,0.10399230898158802,110,,
35749,0.1174946580452073,110,,
35799,0.11091312684745092,110,,
35849,0.09804638294188328,110,,
35852,,110,0.1242564579385681,
35852,,110,,0.10483526952775946
35899,0.10529624622459932,111,,
35949,0.10864167222008848,111,,
35999,0.11205113902279677,111,,
36049,0.10111249118471087,111,,
36099,0.10430492155039811,111,,
36149,0.10212406087960169,111,,
36175,,111,0.12419077523512728,
36175,,111,,0.10486146063262601
36199,0.11107942069485639,112,,
36249,0.11314386119715826,112,,
36299,0.10673041685296991,112,,
36349,0.10353329592490126,112,,
36399,0.1039518664407313,112,,
36449,0.09573057331193424,112,,
36498,,112,0.12419861493648217,
36498,,112,,0.10478436984720531
36499,0.10523313006547952,113,,
36549,0.10172726603238869,113,,
36599,0.09892690901529747,113,,
36649,0.11278827237163101,113,,
36699,0.0994522171092711,113,,
36749,0.09777451716914687,113,,
36799,0.10837426914248993,113,,
36821,,113,0.12418181942514278,
36821,,113,,0.10476323772124405
36849,0.10536963157870878,114,,
36899,0.10567698650741274,114,,
36949,0.11927534957781051,114,,
36999,0.10578716015594525,114,,
37049,0.09862793909841694,114,,
37099,0.11533590085976841,114,,
37144,,114,0.1242047797279311,
37144,,114,,0.10470950498191585
37149,0.1010801680837815,115,,
37199,0.10894616528416262,115,,
37249,0.10285360467587215,115,,
37299,0.10956595679039004,115,,
37349,0.10826509633931708,115,,
37399,0.10133770857655502,115,,
37449,0.11054492782204105,115,,
37467,,115,0.12418775451456732,
37467,,115,,0.10477971177489799
37499,0.10394699624280734,116,,
37549,0.10129374510813612,116,,
37599,0.10605586030313516,116,,
37649,0.1122869725439191,116,,
37699,0.10612815883043905,116,,
37749,0.09717259623102384,116,,
37790,,116,0.12420626689871109,
37790,,116,,0.1048288083279262
37799,0.09470439032164377,117,,
37849,0.10392277494822923,117,,
37899,0.11357688067957496,117,,
37949,0.11054760840073577,117,,
37999,0.11431046530795333,117,,
38049,0.11512967487734325,117,,
38099,0.10229714381905795,117,,
38113,,117,0.12421034694323405,
38113,,117,,0.10485837808997557
38149,0.09900355584574726,118,,
38199,0.10621680313054958,118,,
38249,0.10384991354569023,118,,
38299,0.10215652331467868,118,,
38349,0.10021424133199186,118,,
38399,0.10910657707017052,118,,
38436,,118,0.12420452936495782,
38436,,118,,0.1047380852267292
38449,0.09629196488860561,119,,
38499,0.09976678946230842,119,,
38549,0.10476784876229489,119,,
38599,0.1147507227438187,119,,
38649,0.09827430519024595,119,,
38699,0.10356225817544473,119,,
38749,0.11126710335641153,119,,
38759,,119,0.12420375635760532,
38759,,119,,0.10471547209906054
38799,0.1069472070308994,120,,
38849,0.10569336210163875,120,,
38899,0.0952251844717612,120,,
38949,0.09740308071678216,120,,
38999,0.0994071612079438,120,,
39049,0.10091728910407538,120,,
39082,,120,0.12420429382110906,
39082,,120,,0.10477516654835921
39099,0.11543014121360319,121,,
39149,0.10330370653391603,121,,
39199,0.1051813775611456,121,,
39249,0.11225310566090775,121,,
39299,0.10051177181361139,121,,
39349,0.1110296990925369,121,,
39399,0.09864400681990432,121,,
39405,,121,0.12420274313462645,
39405,,121,,0.10472547787812984
39449,0.10803658774797299,122,,
39499,0.09993841687222828,122,,
39549,0.10594633786130872,122,,
39599,0.11022544459473194,122,,
39649,0.10514952481208484,122,,
39699,0.09781868285907318,122,,
39728,,122,0.12420398928203763,
39728,,122,,0.10473138023979987
39749,0.09611596396142473,123,,
39799,0.09169866927239247,123,,
39849,0.10867587259742738,123,,
39899,0.10753842378475027,123,,
39949,0.10418960033394503,123,,
39999,0.10266432543359837,123,,
40049,0.09976312397004874,123,,
40051,,123,0.12420430753676573,
40051,,123,,0.10474188044534455
40099,0.09236162880737339,124,,
40149,0.09687301268467778,124,,
40199,0.10444757548462039,124,,
40249,0.09349279072396256,124,,
40299,0.10335087126379727,124,,
40349,0.0963894830433491,124,,
40374,,124,0.1242042794252036,
40374,,124,,0.1047129061772693
40399,0.10109238404469609,125,,
40449,0.09216066794138204,125,,
40499,0.10352043928354572,125,,
40549,0.10213165929230447,125,,
40599,0.10540289731748832,125,,
40649,0.10285626680750343,125,,
40697,,125,0.12420510269190783,
40697,,125,,0.10471922132154708
40699,0.1123375441229583,126,,
40749,0.10702975255522681,126,,
40799,0.10808111012074803,126,,
40849,0.11034810938522598,126,,
40899,0.10281501773944271,126,,
40949,0.10856392116729381,126,,
40999,0.10264349209160332,126,,
41020,,126,0.12420529253401154,
41020,,126,,0.1047747833375605
41049,0.10440043532426019,127,,
41099,0.0987422964081751,127,,
41149,0.10710766075963254,127,,
41199,0.11269309903949093,127,,
41249,0.0934475145745346,127,,
41299,0.103608850285588,127,,
41343,,127,0.12420433290176236,
41343,,127,,0.10466270666478332
41349,0.09997856781206388,128,,
41399,0.09886873288108206,128,,
41449,0.09676719315011556,128,,
41499,0.10073441120459677,128,,
41549,0.09768801324867778,128,,
41599,0.10212517405161002,128,,
41649,0.09694886131548776,128,,
41666,,128,0.1242028721840563,
41666,,128,,0.1046852420157023
41699,0.10431400771992987,129,,
41749,0.10120837334467502,129,,
41799,0.09510732057061468,129,,
41849,0.1052675090184361,129,,
41899,0.10888563340201528,129,,
41949,0.10857464143939313,129,,
41989,,129,0.1242029528483763,
41989,,129,,0.10469650355667945
41999,0.0974740727200274,130,,
42049,0.1049606301058739,130,,
42099,0.10478050192107188,130,,
42149,0.11180036992825101,130,,
42199,0.10168313163920462,130,,
42249,0.10450132941406899,130,,
42299,0.10628214629448308,130,,
42312,,130,0.12420296812801733,
42312,,130,,0.10461980938671539
42349,0.11655995328977993,131,,
42399,0.08868107296475713,131,,
42449,0.10939167444687542,131,,
42499,0.10218850893041063,131,,
42549,0.11055346989552613,131,,
42599,0.09667399556888888,131,,
42635,,131,0.12420311925962141,
42635,,131,,0.10466782995201483
42649,0.11438129724120023,132,,
42699,0.10902928888836448,132,,
42749,0.1118610954176823,132,,
42799,0.10329564280460321,132,,
42849,0.10119936909573685,132,,
42899,0.10508929622376552,132,,
42949,0.11195422018257867,132,,
42958,,132,0.12420328369125526,
42958,,132,,0.10492854288131864
42999,0.10839455763243425,133,,
43049,0.10024095456871489,133,,
43099,0.10707823049624572,133,,
43149,0.10390843645140334,133,,
43199,0.10432375203351363,133,,
43249,0.09711246363441364,133,,
43281,,133,0.12420310174421033,
43281,,133,,0.1047910249811052
43299,0.09170510175013441,134,,
43349,0.0965719281009563,134,,
43399,0.1214262917692664,134,,
43449,0.09843731541478522,134,,
43499,0.09085016838945575,134,,
43549,0.1095164373194718,134,,
43599,0.10225674054787237,134,,
43604,,134,0.12420306442867879,
43604,,134,,0.10473892803019613
43649,0.10688312466412121,135,,
43699,0.09886407360426108,135,,
43749,0.1046165556434271,135,,
43799,0.10783606984527842,135,,
43849,0.1092534002026034,135,,
43899,0.1012184812690059,135,,
43927,,135,0.12420306421092288,
43927,,135,,0.10475004537058255
43949,0.10757333201767351,136,,
43999,0.10774735434005009,136,,
44049,0.10716452156031216,136,,
44099,0.10406892929810915,136,,
44149,0.10467858887561621,136,,
44199,0.10087955207498889,136,,
44249,0.10314597854984102,136,,
44250,,136,0.12420310259340238,
44250,,136,,0.10476417883485123
44299,0.10719519789047918,137,,
44349,0.1112141516367161,137,,
44399,0.09313271014728411,137,,
44449,0.1004613321393331,137,,
44499,0.10913622351900988,137,,
44549,0.10319703379628233,137,,
44573,,137,0.12420316648210508,
44573,,137,,0.10467733635353278
44599,0.09946799024821137,138,,
44649,0.11242400902400836,138,,
44699,0.09724968777201877,138,,
44749,0.10313539488340649,138,,
44799,0.10229264606552978,138,,
44849,0.09924709700290121,138,,
44896,,138,0.12420314293703744,
44896,,138,,0.10474602679660949
44899,0.1032061843095595,139,,
44949,0.10192853059570055,139,,
44999,0.10418917419760565,139,,
45049,0.09887876015886182,139,,
45099,0.10832358324723512,139,,
45149,0.10130998924672471,139,,
45199,0.10013606537563222,139,,
45219,,139,0.12420296655621288,
45219,,139,,0.1047696191030331
45249,0.1059824099228187,140,,
45299,0.0935583526872305,140,,
45349,0.10144683836878965,140,,
45399,0.11123700057283391,140,,
45449,0.10692865156382517,140,,
45499,0.09560243907675726,140,,
45542,,140,0.1242029699721524,
45542,,140,,0.10474175218675996
45549,0.1093980781431704,141,,
45599,0.1101397115017211,141,,
45649,0.10416271123832535,141,,
45699,0.10324582842578119,141,,
45749,0.10527329465420568,141,,
45799,0.09720866234386065,141,,
45849,0.1023485092235498,141,,
45865,,141,0.12420297459097403,
45865,,141,,0.10451754460720687
45899,0.10492511046977387,142,,
45949,0.10101474242248588,142,,
45999,0.10644500219880705,142,,
46049,0.11225530311437462,142,,
46099,0.11107313567902581,142,,
46149,0.11339198143434696,142,,
46188,,142,0.12420295943849027,
46188,,142,,0.10478156543799193
46199,0.09822609721882106,143,,
46249,0.10133599499782385,143,,
46299,0.10425274998699836,143,,
46349,0.09718304871204268,143,,
46399,0.10571038110687508,143,,
46449,0.11755942629271098,143,,
46499,0.10917931490198968,143,,
46511,,143,0.12420296572329412,
46511,,143,,0.10477637155921303
46549,0.10396153595909473,144,,
46599,0.11437778392669583,144,,
46649,0.10733779393125147,144,,
46699,0.09588254431505493,144,,
46749,0.10727699729635923,144,,
46799,0.1007685379280799,144,,
46834,,144,0.1242029781719047,
46834,,144,,0.10473716319019062
46849,0.09804121147083768,145,,
46899,0.1107379545073465,145,,
46949,0.10086373536028424,145,,
46999,0.10193430734662444,145,,
47049,0.10566555960365964,145,,
47099,0.1087541981358485,145,,
47149,0.11333721580978817,145,,
47157,,145,0.1242029680089933,
47157,,145,,0.1047899290035224
47199,0.0961432355869011,146,,
47249,0.0995902460260943,146,,
47299,0.1102313133721205,146,,
47349,0.10370195440819774,146,,
47399,0.0940045953117349,146,,
47449,0.10527597533057134,146,,
47480,,146,0.1242029767591165,
47480,,146,,0.1045402335502722
47499,0.09917961081478305,147,,
47549,0.10217008574611072,147,,
47599,0.10000936246275588,147,,
47649,0.1022780216142345,147,,
47699,0.10628519928484993,147,,
47749,0.11392633298205712,147,,
47799,0.1106162340115147,147,,
47803,,147,0.12420298087771084,
47803,,147,,0.10475065038655129
47849,0.09997295361593969,148,,
47899,0.09531049176256814,148,,
47949,0.1037475038433379,148,,
47999,0.11119122272665574,148,,
48049,0.10465183687714862,148,,
48099,0.09945828875920863,148,,
48126,,148,0.12420299213814325,
48126,,148,,0.10471328637188143
48149,0.09669200360469322,149,,
48199,0.0998400760885231,149,,
48249,0.10566456338296953,149,,
48299,0.09702515433400179,149,,
48349,0.10391501492927495,149,,
48399,0.11011050165119375,149,,
48449,0.10872202268086466,149,,
48449,,149,0.12420299172157433,
48449,,149,,0.10477227289554338
